GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
KLHL24,54800,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
KLHL38B,563341,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.64,,21296072
KLHL4,56062,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
KLHL5,51088,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
KLHL7,55975,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
KLHL9,55958,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
KLK5,25818,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.4,,21296072
KLRB1A,17057,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.46,,21296072
KMT2A,4297,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
KMT2B,9757,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
KMT5A,387893,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
KNG2,385643,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
KNL1,57082,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
KNSTRN,90417,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
KNTC1,9735,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
KPNA2,3838,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
KPNA3,3839,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
KRT1,3848,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
KRT13,3860,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
KRT18,3875,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.25,,21296072
KRT19,3880,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.37,,21296072
KRT36,8689,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.48,,21296072
KRT7,3855,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.57,,21296072
KRT8,3856,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.29,,21296072
KYAT1,883,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
KYNU,8942,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
L3MBTL3,84456,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
LAGE3,8270,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.12,,21296072
LAMA4,3910,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
LAMA5,3911,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
LAMB1,3912,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
LAMB3,3914,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
LAMC2,3918,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.48,,21296072
LAMP2,3920,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.47,,21296072
LAMP3,27074,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
LAMTOR2,28956,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
LANCL1,10314,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
LARP1,23367,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
LARP4,113251,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
LARP6,55323,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
LARS1B,569778,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.7,,21296072
LBHD1,79081,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.52,,21296072
LBP,3929,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
LCN2,3934,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.17,,21296072
LDAH,60526,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
LDHA,3939,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.12,,21296072
LDHB,3945,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
LDLR,3949,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.09,,21296072
LECT2,3950,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
LEF1,51176,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.42,,21296072
LEP,3952,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.97,,21296072
LEPA,100150233,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.73,,21296072
LETM1,3954,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
LGALS1,3956,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.38,,21296072
LGALS2,3957,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
LGALS3,3958,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.33,,21296072
LGALS8,3964,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
LGALSL,29094,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
LGG-1,174050,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.53,,21296072
LGMN,5641,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
LHFPL6,10186,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
LHPP,64077,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
LHX1,3975,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
LIG4,3981,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.45,,8681646
LILRB1,10859,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.35,,21296072
LIMA1,51474,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
LIMCH1,22998,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
LIMD2,80774,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
LIMS1,3987,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
LIMS2,55679,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
LIN54,132660,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
LINC02915,400360,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.19,,21296072
LIPE,3991,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
LIPH,200879,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
LIPT2,387787,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.34,,21296072
LITAF,9516,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
LIX1L,128077,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
LLPH,84298,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
LMBRD1,55788,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
LMCD1,29995,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
LMF1,64788,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
LMNA,4000,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.32,,21296072
LMNB1,4001,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.39,,21296072
LMNB2,84823,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
LMTK2,22853,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
LNPK,80856,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
LNX2,222484,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
LONP1,9361,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
LOX,4015,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.32,,21296072
LOXL2,4017,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
LPAR6,10161,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
LPCAT1,79888,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
LPCAT2,54947,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
LPCAT3,10162,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
LPIN1,23175,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.39,,21296072
LRBA,987,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
LRFN3,79414,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
LRIG3,121227,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
LRP1,4035,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.45,,21296072
LRP2,4036,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
LRP4,4038,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
LRP5,4041,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
LRP8,7804,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
LRRC14,9684,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.18,,21296072
LRRC25,126364,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.13,,21296072
LRRC2-AS1,83598,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.53,,21296072
LRRC32,2615,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
LRRC42,115353,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
LRRC47,57470,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
LRRC59,55379,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
LRRC8C,84230,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
LRRC8D,55144,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
LRRFIP2,9209,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
LRRK1,79705,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
LSM10,84967,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
LSM14A,26065,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
LSM3,27258,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
LSM4,25804,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
LSM5,23658,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
LSM6,11157,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
LSM7,51690,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
LSR,51599,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
LSS,4047,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.3,,21296072
LTA,4049,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
LTBP1,4052,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.57,,21296072
LTBP2,4053,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
LUC7L3,51747,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
LUZP1,7798,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
LXN,56925,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
LY6E,4061,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
LY96,23643,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.53,,21296072
LYPD2,137797,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.31,,21296072
LYPD6,130574,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
LYPLAL1,127018,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
LYRIC,100195262,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.28,,21296072
LYRM2,57226,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
LYST,1130,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
LZTFL1,54585,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
M6PR,4074,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
MAB21L2,10586,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,5.41,,32226695
MACC1,346389,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
MACIR,90355,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
MACO1,55219,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
MAFF,23764,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.25,,21296072
MAFG,4097,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
MAFK,7975,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
MAGED1,9500,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
MAGED2,10916,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
MAGEF1,64110,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.42,,21296072
MAGI1,9223,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
MAGI2,9863,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
MAGIX,79917,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
MAGOH,4116,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
MAL,4118,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
MAL2,114569,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
MALAT1,378938,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
MALL,7851,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
MALT1,10892,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
MAML2,84441,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
MAML3,55534,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
MAN1,37838,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.53,,21296072
MAN1A1,4121,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
MAN2A1,4124,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
MAN2B1,4125,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
MAN2C1,4123,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
MANF,7873,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
MANSC1,54682,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
MAO,404730,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.31,,21296072
MAOA,4128,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.2,,21296072
MAP1B,4131,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
MAP1LC3B,81631,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.96,,21296072
MAP2,4133,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.36,,21296072
MAP2K1,5604,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.16,,21296072
MAP2K2,5605,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
MAP2K3,5606,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
MAP2K4,6416,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
MAP3K1,4214,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,4.96,,32226695
MAP4,4134,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
MAP4K2,5871,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
MAP4K3,8491,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
MAP7,9053,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
MAP7D1,55700,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
MAPK1,5594,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.32,,21296072
MAPK10,5602,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
MAPK12,6300,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
MAPK14,1432,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.01,,21296072
MAPK15,225689,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
MAPK3,5595,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.33,,21296072
MAPK6,5597,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
MAPK7,5598,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
MAPK8,5599,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.71,,21296072
MAPK8IP3,23162,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
MAPK9,5601,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3,,21296072
MAPKAP1,79109,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
MAPKAPK2,9261,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
MARCHF1,55016,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
MARCHF2,51257,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
MARCHF3,115123,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
MARCHF5,54708,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
MARCHF7,64844,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
MARCKS,4082,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.45,,21296072
MARCKSL1,65108,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
MARVELD1,83742,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
MASP1,5648,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
MAT2A,4144,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
MAT2AA,323329,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.76,,21296072
MATN3,4148,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
MAZ,4150,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
MB,4151,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
MB21D2,151963,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
MBIP,51562,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.15,,21296072
MBL2,4153,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
MBNL1,4154,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
MBOAT1,154141,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
MC1R,4157,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
MCEMP1,199675,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.17,,21296072
MCFD2,90411,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
MCHR1,2847,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
